break_id,swell_dir,swell_period,k_factor
48,155.0,20.0,0.21870547526969275
48,155.0,21.0,0.22899450437614496
48,155.0,22.0,0.23763484632607373
48,160.0,6.0,0.1
48,160.0,7.0,0.10000000000000002
48,160.0,8.0,0.1
48,160.0,9.0,0.10149603093832689
48,160.0,10.0,0.10573987380419297
48,160.0,11.0,0.11236515367392633
48,160.0,12.0,0.1210054956238551
48,160.0,13.0,0.13129452473030734
48,160.0,14.0,0.14286586606961127
48,160.0,15.0,0.15535314471809483
48,160.0,16.0,0.16838998575208627
48,160.0,17.0,0.1816100142479137
48,160.0,18.0,0.19464685528190517
48,160.0,19.0,0.20713413393038876
48,160.0,20.0,0.21870547526969275
48,160.0,21.0,0.22899450437614496
48,160.0,22.0,0.23763484632607373
48,165.0,6.0,0.1
48,165.0,7.0,0.10000000000000002
48,165.0,8.0,0.1
48,165.0,9.0,0.10149603093832689
48,165.0,10.0,0.10573987380419297
48,165.0,11.0,0.11236515367392633
48,165.0,12.0,0.1210054956238551
48,165.0,13.0,0.13129452473030734
48,165.0,14.0,0.14286586606961127
48,165.0,15.0,0.15535314471809483
48,165.0,16.0,0.16838998575208627
48,165.0,17.0,0.1816100142479137
48,165.0,18.0,0.19464685528190517
48,165.0,19.0,0.20713413393038876
48,165.0,20.0,0.21870547526969275
48,165.0,21.0,0.22899450437614496
48,165.0,22.0,0.23763484632607373
48,170.0,6.0,0.1
48,170.0,7.0,0.10000000000000002
48,170.0,8.0,0.1
48,170.0,9.0,0.10149603093832689
48,170.0,10.0,0.10573987380419297
48,170.0,11.0,0.11236515367392633
48,170.0,12.0,0.1210054956238551
48,170.0,13.0,0.13129452473030734
48,170.0,14.0,0.14286586606961127
48,170.0,15.0,0.15535314471809483
48,170.0,16.0,0.16838998575208627
48,170.0,17.0,0.1816100142479137
48,170.0,18.0,0.19464685528190517
48,170.0,19.0,0.20713413393038876
48,170.0,20.0,0.21870547526969275
48,170.0,21.0,0.22899450437614496
48,170.0,22.0,0.23763484632607373
48,175.0,6.0,0.1
48,175.0,7.0,0.10000000000000002
48,175.0,8.0,0.1
48,175.0,9.0,0.10149603093832689
48,175.0,10.0,0.10573987380419297
48,175.0,11.0,0.11236515367392633
48,175.0,12.0,0.1210054956238551
48,175.0,13.0,0.13129452473030734
48,175.0,14.0,0.14286586606961127
48,175.0,15.0,0.15535314471809483
48,175.0,16.0,0.16838998575208627
48,175.0,17.0,0.1816100142479137
48,175.0,18.0,0.19464685528190517
48,175.0,19.0,0.20713413393038876
48,175.0,20.0,0.21870547526969275
48,175.0,21.0,0.22899450437614496
48,175.0,22.0,0.23763484632607373
48,180.0,6.0,0.1
48,180.0,7.0,0.10000000000000002
48,180.0,8.0,0.1
48,180.0,9.0,0.10149603093832689
48,180.0,10.0,0.10573987380419297
48,180.0,11.0,0.11236515367392633
48,180.0,12.0,0.1210054956238551
48,180.0,13.0,0.13129452473030734
48,180.0,14.0,0.14286586606961127
48,180.0,15.0,0.15535314471809483
48,180.0,16.0,0.16838998575208627
48,180.0,17.0,0.1816100142479137
48,180.0,18.0,0.19464685528190517
48,180.0,19.0,0.20713413393038876
48,180.0,20.0,0.21870547526969275
48,180.0,21.0,0.22899450437614496
48,180.0,22.0,0.23763484632607373
48,185.0,6.0,0.1
48,185.0,7.0,0.10000000000000002
48,185.0,8.0,0.1
48,185.0,9.0,0.10149603093832689
48,185.0,10.0,0.10573987380419297
48,185.0,11.0,0.11236515367392633
48,185.0,12.0,0.1210054956238551
48,185.0,13.0,0.13129452473030734
48,185.0,14.0,0.14286586606961127
48,185.0,15.0,0.15535314471809483
48,185.0,16.0,0.16838998575208627
48,185.0,17.0,0.1816100142479137
48,185.0,18.0,0.19464685528190517
48,185.0,19.0,0.20713413393038876
48,185.0,20.0,0.21870547526969275
48,185.0,21.0,0.22899450437614496
48,185.0,22.0,0.23763484632607373
48,190.0,6.0,0.1
48,190.0,7.0,0.10000000000000002
48,190.0,8.0,0.1
48,190.0,9.0,0.10149603093832689
48,190.0,10.0,0.10573987380419297
48,190.0,11.0,0.11236515367392633
48,190.0,12.0,0.1210054956238551
48,190.0,13.0,0.13129452473030734
48,190.0,14.0,0.14286586606961127
48,190.0,15.0,0.15535314471809483
48,190.0,16.0,0.16838998575208627
48,190.0,17.0,0.1816100142479137
48,190.0,18.0,0.19464685528190517
48,190.0,19.0,0.20713413393038876
48,190.0,20.0,0.21870547526969275
48,190.0,21.0,0.22899450437614496
48,190.0,22.0,0.23763484632607373
48,195.0,6.0,0.1
48,195.0,7.0,0.10000000000000002
48,195.0,8.0,0.1
48,195.0,9.0,0.10149603093832689
48,195.0,10.0,0.10573987380419297
48,195.0,11.0,0.11236515367392633
48,195.0,12.0,0.1210054956238551
48,195.0,13.0,0.13129452473030734
48,195.0,14.0,0.14286586606961127
48,195.0,15.0,0.15535314471809483
48,195.0,16.0,0.16838998575208627
48,195.0,17.0,0.1816100142479137
48,195.0,18.0,0.19464685528190517
48,195.0,19.0,0.20713413393038876
48,195.0,20.0,0.21870547526969275
48,195.0,21.0,0.22899450437614496
48,195.0,22.0,0.23763484632607373
48,200.0,6.0,0.1
48,200.0,7.0,0.10000000000000002
48,200.0,8.0,0.1
48,200.0,9.0,0.10149603093832689
48,200.0,10.0,0.10573987380419297
48,200.0,11.0,0.11236515367392633
48,200.0,12.0,0.1210054956238551
48,200.0,13.0,0.13129452473030734
48,200.0,14.0,0.14286586606961127
48,200.0,15.0,0.15535314471809483
48,200.0,16.0,0.16838998575208627
48,200.0,17.0,0.1816100142479137
48,200.0,18.0,0.19464685528190517
48,200.0,19.0,0.20713413393038876
48,200.0,20.0,0.21870547526969275
48,200.0,21.0,0.22899450437614496
48,200.0,22.0,0.23763484632607373
48,205.0,6.0,0.1
48,205.0,7.0,0.10000000000000002
48,205.0,8.0,0.1
48,205.0,9.0,0.10149603093832689
48,205.0,10.0,0.10573987380419297
48,205.0,11.0,0.11236515367392633
48,205.0,12.0,0.1210054956238551
48,205.0,13.0,0.13129452473030734
48,205.0,14.0,0.14286586606961127
48,205.0,15.0,0.15535314471809483
48,205.0,16.0,0.16838998575208627
48,205.0,17.0,0.1816100142479137
48,205.0,18.0,0.19464685528190517
48,205.0,19.0,0.20713413393038876
48,205.0,20.0,0.21870547526969275
48,205.0,21.0,0.22899450437614496
48,205.0,22.0,0.23763484632607373
48,210.0,6.0,0.1
48,210.0,7.0,0.10000000000000002
48,210.0,8.0,0.1
48,210.0,9.0,0.10149603093832689
48,210.0,10.0,0.10573987380419297
48,210.0,11.0,0.11236515367392633
48,210.0,12.0,0.1210054956238551
48,210.0,13.0,0.13129452473030734
48,210.0,14.0,0.14286586606961127
48,210.0,15.0,0.15535314471809483
48,210.0,16.0,0.16838998575208627
48,210.0,17.0,0.1816100142479137
48,210.0,18.0,0.19464685528190517
48,210.0,19.0,0.20713413393038876
48,210.0,20.0,0.21870547526969275
48,210.0,21.0,0.22899450437614496
48,210.0,22.0,0.23763484632607373
48,215.0,6.0,0.1
48,215.0,7.0,0.10000000000000002
48,215.0,8.0,0.1
48,215.0,9.0,0.10149603093832689
48,215.0,10.0,0.10573987380419297
48,215.0,11.0,0.11236515367392633
48,215.0,12.0,0.1210054956238551
48,215.0,13.0,0.13129452473030734
48,215.0,14.0,0.14286586606961127
48,215.0,15.0,0.15535314471809483
48,215.0,16.0,0.16838998575208627
48,215.0,17.0,0.1816100142479137
48,215.0,18.0,0.19464685528190517
48,215.0,19.0,0.20713413393038876
48,215.0,20.0,0.21870547526969275
48,215.0,21.0,0.22899450437614496
48,215.0,22.0,0.23763684438902366
48,220.0,6.0,0.1
48,220.0,7.0,0.10000000000000002
48,220.0,8.0,0.1
48,220.0,9.0,0.10149603093832689
48,220.0,10.0,0.10573987380419297
48,220.0,11.0,0.11236515367392633
48,220.0,12.0,0.1210054956238551
48,220.0,13.0,0.13129452473030734
48,220.0,14.0,0.14286586606961127
48,220.0,15.0,0.15535314471809483
48,220.0,16.0,0.16838998575208627
48,220.0,17.0,0.1816100142479137
48,220.0,18.0,0.19464685528190517
48,220.0,19.0,0.20713413393038876
48,220.0,20.0,0.21870547526969275
48,220.0,21.0,0.22899668402610768
48,220.0,22.0,0.2376456712302325
48,225.0,6.0,0.1
48,225.0,7.0,0.10000000000000002
48,225.0,8.0,0.1
48,225.0,9.0,0.10149603093832689
48,225.0,10.0,0.10573987380419297
48,225.0,11.0,0.11236515367392633
48,225.0,12.0,0.1210054956238551
48,225.0,13.0,0.13129452473030734
48,225.0,14.0,0.14286586606961127
48,225.0,15.0,0.15535314471809483
48,225.0,16.0,0.16838998575208627
48,225.0,17.0,0.1816100142479137
48,225.0,18.0,0.19464685528190517
48,225.0,19.0,0.20713413393038876
48,225.0,20.0,0.2187079003329937
48,225.0,21.0,0.22900650265117836
48,225.0,22.0,0.23767223722383435
48,230.0,6.0,0.1
48,230.0,7.0,0.10000000000000002
48,230.0,8.0,0.1
48,230.0,9.0,0.10149603093832689
48,230.0,10.0,0.10573987380419297
48,230.0,11.0,0.11236515367392633
48,230.0,12.0,0.1210054956238551
48,230.0,13.0,0.13129452473030734
48,230.0,14.0,0.14286586606961127
48,230.0,15.0,0.15535314471809483
48,230.0,16.0,0.16838998575208627
48,230.0,17.0,0.1816100142479137
48,230.0,18.0,0.19464685528190517
48,230.0,19.0,0.20713686830948064
48,230.0,20.0,0.21871906229844823
48,230.0,21.0,0.22903717728677475
48,230.0,22.0,0.23774133443766643
48,235.0,6.0,0.1
48,235.0,7.0,0.10000000000000002
48,235.0,8.0,0.1
48,235.0,9.0,0.10149603093832689
48,235.0,10.0,0.10573987380419297
48,235.0,11.0,0.11236515367392633
48,235.0,12.0,0.1210054956238551
48,235.0,13.0,0.13129452473030734
48,235.0,14.0,0.14286586606961127
48,235.0,15.0,0.15535314471809483
48,235.0,16.0,0.16838998575208627
48,235.0,17.0,0.1816100142479137
48,235.0,18.0,0.19464996526410944
48,235.0,19.0,0.20714982890017014
48,235.0,20.0,0.21875543896006133
48,235.0,21.0,0.2291200829691495
48,235.0,22.0,0.23790578439267251
48,240.0,6.0,0.1
48,240.0,7.0,0.10000000000000002
48,240.0,8.0,0.1
48,240.0,9.0,0.10149603093832689
48,240.0,10.0,0.10573987380419297
48,240.0,11.0,0.11236515367392633
48,240.0,12.0,0.1210054956238551
48,240.0,13.0,0.13129452473030734
48,240.0,14.0,0.14286586606961127
48,240.0,15.0,0.15535314471809483
48,240.0,16.0,0.16839024104278122
48,240.0,17.0,0.18161357295944686
48,240.0,18.0,0.1946653454713338
48,240.0,19.0,0.2071942139018958
48,240.0,20.0,0.2188580411951105
48,240.0,21.0,0.22932441182230448
48,240.0,22.0,0.23827100336294355
48,245.0,6.0,0.1
48,245.0,7.0,0.10000000000000002
48,245.0,8.0,0.1
48,245.0,9.0,0.10149603093832689
48,245.0,10.0,0.10573987380419297
48,245.0,11.0,0.11236515367392633
48,245.0,12.0,0.1210054956238551
48,245.0,13.0,0.13129452473030734
48,245.0,14.0,0.14286586606961127
48,245.0,15.0,0.15535379450889744
48,245.0,16.0,0.16839524799755903
48,245.0,17.0,0.1816322721791724
48,245.0,18.0,0.19472124180010075
48,245.0,19.0,0.2073255744194889
48,245.0,20.0,0.21912062590139242
48,245.0,21.0,0.2297917674373372
48,245.0,22.0,0.23903384374128
48,250.0,6.0,0.1
48,250.0,7.0,0.10000000000000002
48,250.0,8.0,0.1
48,250.0,9.0,0.10149603093832689
48,250.0,10.0,0.10573987380419297
48,250.0,11.0,0.11236515367392633
48,250.0,12.0,0.1210054956238551
48,250.0,13.0,0.13129452473030734
48,250.0,14.0,0.1428669926755249
48,250.0,15.0,0.15536137244779466
48,250.0,16.0,0.16842203841826292
48,250.0,17.0,0.18170530883469882
48,250.0,18.0,0.19489597854022783
48,250.0,19.0,0.20767575192393956
48,250.0,20.0,0.21973983032796607
48,250.0,21.0,0.23079075266246674
48,250.0,22.0,0.2405378618579373
48,255.0,6.0,0.1
48,255.0,7.0,0.10000000000000002
48,255.0,8.0,0.1
48,255.0,9.0,0.10149603093832689
48,255.0,10.0,0.10573987380419297
48,255.0,11.0,0.11236515367392633
48,255.0,12.0,0.1210054956238551
48,255.0,13.0,0.13129623208903896
48,255.0,14.0,0.14287876096575142
48,255.0,15.0,0.15540364238716214
48,255.0,16.0,0.16853242308888655
48,255.0,17.0,0.18194834995351772
48,255.0,18.0,0.19538275185252652
48,255.0,19.0,0.20852770640028145
48,255.0,20.0,0.22109345197285157
48,255.0,21.0,0.2327929379188391
48,255.0,22.0,0.2433426233888833
48,260.0,6.0,0.1
48,260.0,7.0,0.10000000000000002
48,260.0,8.0,0.1
48,260.0,9.0,0.10149603093832689
48,260.0,10.0,0.10573987380419297
48,260.0,11.0,0.11236515367392633
48,260.0,12.0,0.1210079122284015
48,260.0,13.0,0.13131534849146054
48,260.0,14.0,0.1429502973235524
48,260.0,15.0,0.1555881392073867
48,260.0,16.0,0.16891676557239604
48,260.0,17.0,0.18265800703499213
48,260.0,18.0,0.19660464947222206
48,260.0,19.0,0.21042960962845397
48,260.0,20.0,0.2238452265569269
48,260.0,21.0,0.23656317692629336
48,260.0,22.0,0.24829704172444284
48,265.0,6.0,0.1
48,265.0,7.0,0.10000000000000002
48,265.0,8.0,0.1
48,265.0,9.0,0.10149603093832689
48,265.0,10.0,0.10573987380419297
48,265.0,11.0,0.1123684375116352
48,265.0,12.0,0.12104121868448355
48,265.0,13.0,0.1314477480170747
48,265.0,14.0,0.14328573414778342
48,265.0,15.0,0.15625630455564363
48,265.0,16.0,0.1700710390883984
48,265.0,17.0,0.1844935079590598
48,265.0,18.0,0.19938222736596767
48,265.0,19.0,0.21433768946549614
48,265.0,20.0,0.22905878845512628
48,265.0,21.0,0.24324456830288316
48,265.0,22.0,0.2565974491878732
48,270.0,6.0,0.1
48,270.0,7.0,0.10000000000000002
48,270.0,8.0,0.1
48,270.0,9.0,0.10149603093832689
48,270.0,10.0,0.10574423529818697
48,270.0,11.0,0.11243325293424414
48,270.0,12.0,0.12131653758465834
48,270.0,13.0,0.13212192441670134
48,270.0,14.0,0.14454593067578458
48,270.0,15.0,0.1582929375194737
48,270.0,16.0,0.1730837551655282
48,270.0,17.0,0.18871999792432032
48,270.0,18.0,0.20511985692036971
48,270.0,19.0,0.22174856224338563
48,270.0,20.0,0.23828317121974918
48,270.0,21.0,0.2544053047242407
48,270.0,22.0,0.2698035805757413
48,275.0,6.0,0.1
48,275.0,7.0,0.10000000000000002
48,275.0,8.0,0.1
48,275.0,9.0,0.10150181738928021
48,275.0,10.0,0.10589628909876114
48,275.0,11.0,0.11310296498957323
48,275.0,12.0,0.12284051637337132
48,275.0,13.0,0.1347183952004023
48,275.0,14.0,0.14838755818400273
48,275.0,15.0,0.16355664740645112
48,275.0,16.0,0.17995470142287262
48,275.0,17.0,0.19742215316534412
48,275.0,18.0,0.215926920539796
48,275.0,19.0,0.23475224873468153
48,275.0,20.0,0.2535568686643732
48,275.0,21.0,0.2720083219149223
48,275.0,22.0,0.28978466612106
48,280.0,6.0,0.1
48,280.0,7.0,0.10000000000000002
48,280.0,8.0,0.10000790496112484
48,280.0,9.0,0.10200435959563231
48,280.0,10.0,0.1079174821781062
48,280.0,11.0,0.11702752925519808
48,280.0,12.0,0.1286675617651314
48,280.0,13.0,0.14241260303718217
48,280.0,14.0,0.15799034511813698
48,280.0,15.0,0.17517729686784075
48,280.0,16.0,0.19372817269982506
48,280.0,17.0,0.21352156695043975
48,280.0,18.0,0.23455832772053836
48,280.0,19.0,0.255928733279129
48,280.0,20.0,0.27728052470806897
48,280.0,21.0,0.298272614244003
48,280.0,22.0,0.31857731147219653
48,285.0,6.0,0.1
48,285.0,7.0,0.10000899347762898
48,285.0,8.0,0.10321101705612479
48,285.0,9.0,0.10994306090676201
48,285.0,10.0,0.11919547190354719
48,285.0,11.0,0.13082671063919735
48,285.0,12.0,0.14457282639701796
48,285.0,13.0,0.1603025971629718
48,285.0,14.0,0.1779245655514552
48,285.0,15.0,0.19729481675196547
48,285.0,16.0,0.2181731009002709
48,285.0,17.0,0.2404398248990507
48,285.0,18.0,0.2640890493111582
48,285.0,19.0,0.28804446777320153
48,285.0,20.0,0.31193861903603437
48,285.0,21.0,0.33542035218908145
48,285.0,22.0,0.3581575456176265
48,290.0,6.0,0.12541199638492279
48,290.0,7.0,0.1268354514808077
48,290.0,8.0,0.1324497180318652
48,290.0,9.0,0.14024427874854883
48,290.0,10.0,0.150083387913795
48,290.0,11.0,0.1623438566207739
48,290.0,12.0,0.17691825333745356
48,290.0,13.0,0.19377434103801103
48,290.0,14.0,0.21286395900274693
48,290.0,15.0,0.23402088112464714
48,290.0,16.0,0.25693181669393256
48,290.0,17.0,0.28139861801264815
48,290.0,18.0,0.30734406255038116
48,290.0,19.0,0.33358005087969783
48,290.0,20.0,0.35970293654689445
48,290.0,21.0,0.385341263994721
48,290.0,22.0,0.4101543880873168
48,295.0,6.0,0.17583300415329173
48,295.0,7.0,0.1783733916133115
