buoy_id,wave_time_utc,significant_wave_height,primary_wave_height,primary_period,primary_direction,mean_direction,secondary_wave_height,secondary_period,secondary_direction,tertiary_wave_height,tertiary_period,tertiary_direction,source,ingested_at
157,2026-06-03 06:00:00+00:00,1.9451,,16.6667,193.1757,193.1757,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 07:00:00+00:00,1.9755,,16.6667,194.3197,194.3197,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 08:00:00+00:00,2.1023,,16.6667,195.1143,195.1143,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 09:00:00+00:00,2.1196,,16.6667,192.2875,192.2875,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 10:00:00+00:00,2.098,,15.3846,194.2868,194.2868,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 11:00:00+00:00,2.0318,,15.3846,194.1203,194.1203,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 12:00:00+00:00,1.8957,,15.3846,193.9265,193.9265,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 13:00:00+00:00,1.9952,,15.3846,194.6663,194.6663,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 14:00:00+00:00,2.1002,,15.3846,195.2508,195.2508,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 15:00:00+00:00,2.0884,,7.6923,317.5917,317.5917,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 16:00:00+00:00,2.0935,,15.3846,194.2015,194.2015,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 17:00:00+00:00,2.02,,7.6923,317.127,317.127,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 18:00:00+00:00,1.9756,,7.6923,314.9234,314.9234,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 19:00:00+00:00,2.1508,,7.6923,318.2938,318.2938,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 20:00:00+00:00,2.2704,,7.6923,318.2766,318.2766,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 21:00:00+00:00,2.2689,,7.6923,318.8807,318.8807,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 22:00:00+00:00,2.273,,7.6923,318.7073,318.7073,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-03 23:00:00+00:00,2.208,,7.6923,318.5602,318.5602,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 00:00:00+00:00,2.1869,,7.6923,317.5705,317.5705,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 01:00:00+00:00,2.3207,,7.6923,319.2632,319.2632,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 02:00:00+00:00,2.4489,,7.6923,319.2275,319.2275,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 03:00:00+00:00,2.5013,,7.6923,322.0478,322.0478,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 04:00:00+00:00,2.5532,,7.6923,319.896,319.896,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 05:00:00+00:00,2.4863,,7.6923,319.8041,319.8041,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 06:00:00+00:00,2.4312,,7.6923,319.7571,319.7571,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 07:00:00+00:00,2.5181,,7.6923,321.5453,321.5453,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 08:00:00+00:00,2.6099,,7.6923,321.505,321.505,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 09:00:00+00:00,2.5412,,7.6923,319.954,319.954,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 10:00:00+00:00,2.5248,,7.6923,321.045,321.045,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 11:00:00+00:00,2.4454,,7.6923,320.9459,320.9459,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 12:00:00+00:00,2.5052,,7.6923,319.1043,319.1043,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 13:00:00+00:00,2.6361,,7.1429,319.9294,319.9294,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 14:00:00+00:00,2.6646,,7.1429,319.8735,319.8735,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 15:00:00+00:00,2.6429,,7.6923,317.5918,317.5918,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 16:00:00+00:00,2.8384,,8.3333,310.9152,310.9152,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
157,2026-06-04 17:00:00+00:00,2.7277,,8.3333,310.7134,310.7134,,,,,,,offshore_buoy,2026-05-28 18:49:46+00:00
